trig_num,start_min_win,start_max_win,end_min_win,end_max_win,c,x,x2
2504,-120.384,-60.2695,201.8375,403.52,985.3693454248049,0.08939742996982983,-2.213998362912867e-05
2505,-120.83200000000001,-75.18950000000001,224.26149999999998,403.072,720.3353650037742,0.05892494339660925,4.272796052084571e-05
2508,-120.83200000000001,-61.467000000000006,216.34699999999998,403.072,473.3851193634257,0.07762547615459042,2.4247249767927854e-05
2510,-120.83200000000001,-62.0525,209.7325,403.072,480.1622608290262,0.010001038467646113,7.759346430177154e-05
2511,-121.85600000000001,-66.665,235.833,402.048,482.5817960584039,-0.012634091542858808,-1.6684050093526754e-05
2512,-121.21600000000001,-60.773500000000006,201.433,402.688,519.0518418770597,0.020267424683585188,-1.54603775648517e-06
2513,-121.08800000000001,-10.0,50.0,402.81600000000003,553.2752347156251,0.04286584965899482,-0.00020414081161827506
2514,-120.0,-60.0785,98.8035,197.376,1045.2027788968524,0.051248702843894586,-0.00016752334007353995
2515,-67.0,-12.0,24.410999999999998,46.016,1046.0048566332264,-1.6238526358766279,0.028157673361276236
2519,-121.60000000000001,-10.0,248.0335,402.30400000000003,922.7297416659873,0.4695829828900898,-0.0004554562083145402
2522,-121.85600000000001,-59.795500000000004,243.9235,402.048,499.00641684845596,0.08123655558792153,-9.762767521557202e-05
2523,-120.44800000000001,-10.0,202.1495,403.456,544.9463840842458,0.007764993174978015,-9.606428385196828e-05
2528,-120.83200000000001,-82.79050000000001,213.91049999999998,403.072,523.0677612560228,-0.10937211341503336,2.1145536102217893e-06
2529,-120.96000000000001,-60.6535,201.5175,402.944,574.3234559336867,0.02978779743214861,-0.00014673828760333488
2530,-120.83200000000001,-56.162000000000006,303.746,403.072,484.55640499881304,-0.08674302653389702,4.139304411853418e-05
2533,-121.85600000000001,-58.30500000000001,246.113,402.048,528.2141888931646,0.04713445318953885,-0.00015413025096326955
2536,-120.128,-60.1415,201.96550000000002,403.776,478.8303460512323,0.0857483262047135,-4.3500301589981335e-05
2537,-120.896,-10.0,204.0775,403.008,565.1322802723497,0.2606632978577965,8.93224132178654e-05
2541,-121.85600000000001,-91.6275,221.1155,402.048,547.2675396985686,0.020509021301583004,-3.855970867185478e-05
2542,-120.83200000000001,-74.768,210.912,403.072,668.0411666532483,-0.010742598808596853,-0.000279284634973393
2551,-120.57600000000001,-86.3895,211.58950000000002,403.32800000000003,543.6917649022407,0.005792072254112691,0.00015900302326815645
2560,-120.57600000000001,-61.013000000000005,210.645,403.32800000000003,544.9743430130733,-0.17634673999626793,8.301591833176267e-05
2564,-121.664,-60.9095,201.26149999999998,402.24,549.5210363028256,-0.05179318676846328,4.8109130764847365e-05
2569,-121.60000000000001,-61.669500000000006,213.7975,402.30400000000003,612.001449585628,0.1491398479493187,1.1253754845359149e-05
2570,-121.47200000000001,-61.50450000000001,209.1525,402.432,553.0108090950557,-0.0036925907381403817,-1.0539641322822913e-05
2581,-120.44800000000001,-10.0,254.2725,403.456,554.6503204457823,-0.07496164242080487,8.01731782082217e-05
2583,-121.536,-60.9095,35.533500000000004,70.912,1263.903843168333,0.41639256432026145,-0.0008223005140959209
2585,-120.83200000000001,-61.069500000000005,201.3895,403.072,533.3235741400332,0.008609520756849664,-0.0001447836236489922
2586,-121.08800000000001,-10.0,100.0,350.0,1023.3934459631591,-0.210951937425976,-0.00025333500205170726
2589,-50.0,-10.0,207.716,402.048,792.2588385390368,0.33114869582238593,-0.0001443842310747889
2593,-120.57600000000001,-60.995000000000005,216.99500000000003,403.32800000000003,708.3934137172168,0.15116742253090382,-0.0003343745445192719
2597,-120.768,-60.432,201.666,403.136,796.1865848323458,0.0349489800585985,-5.13940612361519e-05
2599,-121.152,-60.7035,201.39849999999998,402.752,583.5272070223818,0.16388449399306665,-0.00016098743497441746
2600,-121.60000000000001,-61.087,217.98300000000003,402.30400000000003,483.44037902194776,-0.03827328255298237,4.7251083255831996e-05
2603,-120.32000000000001,-59.043000000000006,215.58700000000002,403.584,559.1850467686902,0.15452361980574678,0.00022917226382228407
2606,-121.85600000000001,-80.4445,249.99649999999997,402.048,795.2835295219552,0.24959779580858407,0.00039516868197843075
2608,-120.83200000000001,-66.1085,211.7245,403.072,532.1416134747758,-0.025020798445908394,1.634663648259361e-05
2610,-8.448,-6.5600000000000005,284.35200000000003,515.456,529.9458791399862,0.029895083531961093,-8.70035424867921e-06
2611,-120.768,-60.332,100.0,380.928,452.84149508990805,-0.08395563818321715,6.918253322672854e-05
2614,-120.06400000000001,-60.071000000000005,138.758,277.184,516.3292946905726,0.024740181619686868,-4.10272323431177e-05
2615,-121.60000000000001,-60.834500000000006,201.14050000000003,402.30400000000003,548.8641661368914,-0.03050573019701414,7.028840190007248e-05
2619,-121.85600000000001,-10.0,250.0,402.048,893.6216922540783,0.06111864617223017,-0.0001864510463698792
2620,-38.912,-21.06,252.70800000000003,484.992,761.3709945860805,-0.055206813879294825,-2.269125545824606e-05
2623,-121.72800000000001,-60.9675,202.8235,402.176,575.665940279225,-0.17104984439075588,-1.6947063799691606e-05
2628,-120.19200000000001,-60.109500000000004,94.44550000000001,182.848,764.6984325286194,-0.036572017468436704,-0.0001277038038433083
2632,-89.664,-45.0065,217.76000000000002,434.24,512.3648628900095,0.12164277373077403,-6.555530729184181e-05
2633,-121.60000000000001,-10.0,100.0,200.0,659.2910009012617,0.16773543248923242,-0.00045838958684611155
2634,-120.83200000000001,-50.0,50.0,100.0,726.8821754022921,0.4075428328027102,0.0004880023280278882
2636,-90.624,-45.812999999999995,232.53300000000002,433.28000000000003,528.9280131952701,0.05381874591428859,-8.326546420594358e-05
2640,-121.85600000000001,-62.27550000000001,215.17149999999998,402.048,481.6177630789818,-0.07002361608418979,6.58427421764882e-05
2641,-120.83200000000001,-61.325500000000005,202.63750000000002,403.072,893.7002900343557,0.0012399958372013604,-7.046809242065162e-05
2649,-120.57600000000001,-60.3975,201.7735,403.32800000000003,878.9142896160578,-0.06709963957902061,-2.132002467444222e-05
2660,-121.60000000000001,-61.4765,210.98050000000003,402.30400000000003,533.0122136927504,-0.009149170649634848,8.866062905336207e-05
2662,-120.32000000000001,-10.0,210.44299999999998,403.584,579.358037823173,0.10369805115987842,-0.0001734704371469576
2663,-120.83200000000001,-10.0,50.0,300.0,528.4382710558116,0.06281812518742745,-0.0002465912826918544
2664,-101.376,-53.3455,228.4335,422.528,594.6022500507312,-0.024583869515089875,-5.575716926044248e-05
2665,-120.768,-61.4415,218.24150000000003,403.136,681.3312783869346,0.10036140972433859,-0.0006397385752003071
2671,-121.85600000000001,-66.476,217.18,402.048,561.0792640846095,0.0006464290053456752,-6.761401419478904e-05
2677,-120.32000000000001,-61.7935,53.249500000000005,102.848,564.4299892049888,0.09186246913170935,0.0001208738132304352
2679,-121.28,-60.7175,201.4535,402.624,1093.6920706932228,-0.38647120871393476,0.0005908909362575341
2680,-30.464000000000002,-15.495500000000002,20.0,75.0,598.6426125133903,-0.08130087966751136,-0.0007129727530012196
2681,-120.57600000000001,-76.56,50.0,150.0,836.8001520819464,-0.11772125086124233,0.0004185876283049013
2688,-121.34400000000001,-62.977000000000004,95.649,150.976,567.8269461556533,-0.014658798536110509,0.0001067826476852562
2690,-120.256,-60.1635,201.91750000000002,403.648,528.7379322296051,0.0020220794945550176,2.5271441936639274e-05
2691,-120.83200000000001,-62.658,216.96200000000002,403.072,613.0621479464371,0.024778771225938825,-0.00024415914038548284
2693,-121.85600000000001,-61.117000000000004,201.05100000000002,402.048,640.1472361006936,0.21422690892066382,-0.0003335222509773674
2695,-120.83200000000001,-10.0,100.0,200.0,504.7188423346276,-0.15755780439128658,6.93259351777542e-05
2696,-121.85600000000001,-60.749,224.397,402.048,597.9185781859261,-0.06108426193644296,5.46616276036631e-05
2697,-8.192,-4.8225,264.7265,515.712,571.262314525095,-0.09518166996827429,5.316814449743616e-05
2700,-120.83200000000001,-58.575500000000005,232.8795,403.072,983.3545439048766,-0.08517009183393426,-0.00020826233742668478
2701,-121.85600000000001,-61.5465,201.1285,402.048,598.0981348053236,0.026523908260219997,-4.4980769165690104e-05
2703,-121.98400000000001,-57.09150000000001,234.9155,401.92,1186.265670001508,-0.08125765582217756,0.00011289989009088689
2709,-120.32000000000001,-60.420500000000004,211.68449999999999,403.584,836.9816945476744,0.05029283785638109,-0.00016767201542327816
2711,-120.32000000000001,-60.194500000000005,265.85850000000005,403.584,546.3068787686217,0.06272170837377421,-7.860315154123309e-06
2715,-121.85600000000001,-60.9735,50.0,100.0,882.2178737214164,-0.24523841460761447,-0.00020492572242799745
2719,-120.83200000000001,-62.5925,220.1285,403.072,522.7050550471552,-0.09611477151581585,0.0001267991767124422
2725,-120.83200000000001,-65.5685,211.13649999999998,403.072,593.5048405973671,-0.035789250506840495,3.0258781441647316e-05
2727,-121.85600000000001,-10.0,159.70999999999998,252.864,530.5123055544525,-0.015104244571106016,-8.296531030953216e-05
2728,-121.536,-10.0,50.0,150.0,1214.0299812322037,0.5806462986489098,-0.00029892786975041903
2736,-120.06400000000001,-10.0,50.0,150.0,655.0472290799632,0.3323860301417825,-0.0002527520264135959
2748,-120.96000000000001,-10.0,201.64550000000003,402.944,621.1357635441317,0.03265618329396953,-6.946024326912039e-05
2749,-120.768,-62.938,210.282,403.136,575.5010111402502,0.0047018113908991405,1.635546387477482e-05
2750,-40.0,-5.0,50.0,150.0,620.6646108458181,-0.4910415956392942,0.001544283731332137
2751,-120.83200000000001,-64.2645,213.8005,403.072,608.6555927095374,-0.1674187025485389,9.626360942471654e-05
2753,-120.83200000000001,-61.8605,211.57250000000002,403.072,551.1962313715984,-0.01824836081036663,3.076102744098086e-05
2755,-121.408,-10.0,100.0,250.0,1031.3901696779797,0.08596767200137896,0.0006306424797413109
2757,-120.128,-60.1415,201.9335,403.776,924.532547403947,-0.005479265796654005,-6.143499150127664e-05
2760,-120.06400000000001,-60.648,204.16800000000003,403.84000000000003,514.7061800491573,-0.044872182027417544,3.983741201308629e-05
2767,-120.83200000000001,-61.228,218.12400000000002,403.072,537.9330667757624,0.019930812021895564,7.819082767143089e-05
2770,-260.096,-140.0,158.40099999999998,263.808,619.8680766866918,0.026454819282701,-8.520437854173845e-05
2774,-250.88,-50.0,147.363,273.024,580.4493331121989,0.057311938682668456,-9.331423626053698e-05
2775,-120.83200000000001,-64.482,217.32999999999998,403.072,562.3268292489279,-0.19111444919702755,0.00012778756382793405
2776,-121.60000000000001,-62.792,201.4485,402.30400000000003,601.488028647836,-0.18254063089076217,0.00021390959340872545
2780,-121.34400000000001,-60.92850000000001,229.5045,402.56,919.8000119858236,-0.19685181599696094,0.00014835721509249745
2788,-120.44800000000001,-60.257000000000005,202.18,403.456,520.5998441778866,-0.0950062232094134,1.8660499986191918e-05
2790,-120.83200000000001,-58.691,226.21099999999998,403.072,569.0632083250363,-0.08848300899725385,0.00010291642019297444
2793,-121.34400000000001,-60.993500000000004,205.1535,402.56,794.7689419234547,0.0254099083871282,8.447538297215962e-05
2795,-121.34400000000001,-10.0,300.0,402.56,613.2012960292301,0.20217880314896006,-0.00011624341058555711
2797,-121.664,-60.869,205.70100000000002,402.24,605.3352284086981,-0.05128289547493777,3.061582309584347e-05
2798,-121.85600000000001,-57.25150000000001,230.49949999999998,402.048,579.2613867748773,0.26080943972072274,-0.0002967986511243934
2799,-120.83200000000001,-60.478,203.279,403.072,635.0005598414647,0.08048971631695873,-8.741766218238429e-05
2800,-120.83200000000001,-60.6595,182.4515,364.48,626.8992370501679,-0.1294561117328206,-1.9359340089924147e-05
2801,-121.34400000000001,-60.813500000000005,201.35750000000002,402.56,639.9380694918908,-0.008770271585735333,-8.322426712708262e-05
2810,-121.34400000000001,-60.99700000000001,202.362,402.56,595.24666982864,0.10192787078127452,-6.538510370571917e-06
2812,-121.34400000000001,-60.642,217.154,402.56,500.5888202165693,0.10316481118834712,1.0115538877266202e-05
2814,-121.34400000000001,-60.749500000000005,91.91749999999999,183.744,607.0577534049692,0.007909253392679274,8.725717625921275e-05
2815,-121.85600000000001,-10.0,230.487,330.688,625.9664972729086,-0.025664536956505578,8.240176686254803e-05
2821,-71.872,-10.0,226.181,452.032,617.6585019902317,-0.05163466629592956,0.00011319775423799572
2823,-120.128,-10.0,201.95950000000002,403.776,654.4179357139982,-0.1366147630114127,0.0001441500927094388
2825,-121.85600000000001,-10.0,100.0,200.0,721.970549188537,0.38939375945736493,0.00014554045646038096
2828,-120.57600000000001,-60.545,201.82750000000001,403.32800000000003,520.6311496709693,0.05951617160490058,0.0002025619763014734
2830,-120.06400000000001,-60.388000000000005,203.46000000000004,403.84000000000003,589.5637633325728,0.06926163271587259,1.7546942881780896e-05
2831,-184.32,-30.0,252.5515,339.584,564.7403782322999,0.06912852341750064,0.00019544500671680594
2834,-121.85600000000001,-60.93750000000001,50.0,100.0,489.33804610135724,0.03822696837554416,0.00011089714156985337
2843,-121.60000000000001,-61.540000000000006,50.0,100.0,579.3541039413941,0.02475561254515134,-0.00011253126535110091
2844,-121.60000000000001,-61.06,202.532,402.30400000000003,632.5887870910451,-0.05043607829661969,-7.225694714923457e-06
2846,-121.21600000000001,-60.633,201.362,402.688,938.965474108817,-0.1461760334047924,-0.00021190294995724362
2848,-56.32,-29.05,237.53,467.584,563.2042839475632,0.022631578928994357,-0.00010023678869953185
2849,-120.83200000000001,-10.0,50.0,350.0,959.1994680229853,0.0513633588057239,-9.750401344761046e-05
2850,-121.85600000000001,-61.349000000000004,201.92499999999998,402.048,520.3496100854082,0.043185940974038335,3.382858214674234e-05
2851,-121.85600000000001,-10.0,100.0,250.0,568.6552044932534,0.1457875646900203,-1.8607993139823414e-05
2852,-2.816,-1.0,100.0,521.088,477.5802473981449,0.0360657126534875,7.328548797291621e-05
2853,-120.32000000000001,-63.504000000000005,206.49599999999998,403.584,1050.0817790864817,0.0038363730734078164,-0.00038010401557963267
2855,-121.85600000000001,-10.0,100.0,402.048,875.8482520116793,-0.05954571094990688,0.0003447631979375892
2856,-33.792,-9.319500000000001,312.7115,490.112,628.9767131094283,-0.02022891379998256,-2.2375962719636268e-05
2857,-121.85600000000001,-69.2885,206.29649999999998,402.048,589.4560535098686,0.01715827513446663,-3.0671772569817803e-05
2860,-120.0,-60.0475,202.70399999999998,403.904,890.159805194341,0.03204312733262164,-0.00010357603643325981
2861,-120.896,-10.0,201.7315,403.008,638.9826173734964,-0.11640847679748505,-0.00011899545691301015
2862,-121.152,-50.0,208.357,402.752,509.72132259332807,-0.19627949540373432,0.00023958842907242857
2863,-50.0,-10.0,75.0,250.0,744.1648917708073,-0.2845707350434575,0.0005050302964815984
2864,-120.83200000000001,-66.9495,214.3255,403.072,516.9908380847893,-0.0299447754962992,-8.816587552203754e-06
2873,-121.92,-61.237500000000004,201.2725,401.984,550.0265494491008,0.008088619784683965,1.412185549289919e-05
2877,-120.83200000000001,-10.0,150.0,250.0,581.1504648077732,0.1821948167221402,0.000624607428510298
2879,-75.0,-10.0,201.45600000000002,402.624,487.5400774031723,-0.06349297503554667,5.4171848188326846e-05
2880,-121.792,-10.0,50.0,100.0,523.655679534113,-0.026853979943893172,1.4580353772998505e-05
2889,-120.83200000000001,-10.0,245.12099999999998,403.072,1174.3982042525563,0.14439511250960577,-7.467695839967699e-05
2890,-121.08800000000001,-61.379000000000005,229.37900000000002,402.81600000000003,1040.282534742745,-0.17677320574609895,0.00022668008787011875
2891,-120.83200000000001,-60.06550000000001,233.02550000000002,403.072,579.7914102988458,0.000991482830085227,-1.7167041067363953e-05
2892,-120.44800000000001,-60.307500000000005,201.8525,403.456,538.9499475635213,0.023619921282187078,0.00025567912656844293
2893,-121.85600000000001,-64.2585,25.0,50.0,551.2273960323407,-0.002722913084431027,0.0007624918508649565
2894,-120.06400000000001,-60.0105,204.2345,403.84000000000003,643.4759811465713,-0.16301619102542025,0.00018053071082423658
2896,-121.60000000000001,-60.81250000000001,201.40050000000002,402.30400000000003,617.6046302384754,0.07812312471933311,-0.00012315691945281935
2897,-120.32000000000001,-10.0,217.057,403.584,579.0491898248902,-0.039286915484765504,5.8209198479719433e-05
2898,-121.85600000000001,-20.0,208.83450000000002,402.048,519.5410701453573,-0.07721589498626419,3.726386944378656e-05
2901,-121.85600000000001,-63.429,216.005,402.048,582.4092132400622,0.014533823152936526,0.00010678804620025775
2910,-120.896,-60.675,201.763,403.008,551.2672658949571,-0.028110233300453372,7.221994010927895e-05
2913,-121.72800000000001,-62.9635,211.9075,402.176,563.0826401150201,-0.31204809968657893,0.0002117590991928056
2916,-121.34400000000001,-63.036500000000004,205.13250000000002,402.56,526.0816681159477,-0.09098651796296177,3.3395741051108086e-06
2917,-97.28,-10.0,50.0,200.0,907.0193664852546,0.7362497953026694,9.093774182164769e-05
2918,-121.85600000000001,-61.005500000000005,125.6455,250.816,780.6264500936346,-0.05372036090236415,-1.1181965902402906e-05
2919,-121.152,-13.0,207.37199999999999,402.752,574.6745276109071,0.02991468356728355,0.0001015910103231709
2922,-60.0,-10.0,283.273,403.072,673.122791961609,-0.18181781342042516,-8.081771450559763e-05
2924,-121.85600000000001,-61.587,270.86699999999996,402.048,699.6405650578437,0.11692818681904643,-0.0005319305542184284
2925,-121.408,-10.0,209.9175,402.496,574.3451086132743,-0.09184514392010591,0.00010393441918462925
2927,-120.83200000000001,-15.0,20.0,60.0,594.1890489569315,-0.03987403200646241,0.0005183588795306031
2929,-121.47200000000001,-59.042500000000004,224.7385,402.432,786.9302363576293,0.07889814689635209,-2.4880731728771646e-05
2931,-120.83200000000001,-65.6855,221.8615,403.072,553.6928742815207,-0.005115644445685984,4.1602853818816714e-05
2932,-120.83200000000001,-63.597500000000004,128.5415,251.84,681.1545015885482,-0.06812295648118348,-0.0005551778493686415
2933,-121.536,-10.0,201.32549999999998,402.368,1094.9935685227401,-0.08981935115858186,0.00018668992391286803
2944,-120.768,-60.549,171.58900000000003,337.92,578.4615886161026,-0.002749205836677659,2.8798722195832245e-05
2945,-120.0,-60.3275,203.46349999999998,403.904,543.7401964376087,0.0990125235498642,0.000256806505387788
2947,-121.85600000000001,-63.8725,210.83249999999998,402.048,539.1220620891637,-0.040398444131075906,1.7962107713677504e-05
2948,-120.83200000000001,-69.726,247.118,403.072,611.1765957346,-0.20340700213515392,0.00018602257513039336
2950,-116.736,-60.732,217.452,407.168,559.1052752205552,0.006675939867703402,-6.385524524307404e-05
2951,-84.736,-42.7015,221.77349999999998,439.168,579.1735318649762,0.007469524229012072,-3.279046087461885e-05
2952,-120.128,-10.0,202.222,403.776,844.611523823467,0.11059909157791137,0.0003276956099317996
2958,-150.72,-91.4035,190.1715,373.184,562.443344712309,-0.11958827100873042,4.553259796541982e-05
2961,-121.85600000000001,-10.0,246.4785,402.048,545.419111083187,0.04544189217228789,-9.880622372415998e-05
2964,-121.08800000000001,-60.577000000000005,201.53300000000002,402.81600000000003,595.7219735642701,-0.04964978459379255,5.531224712502166e-05
2966,-118.08,-59.1,203.019,405.824,527.4594062981319,-0.07414887236770037,-3.06276969430029e-05
2973,-121.98400000000001,-61.3175,36.324000000000005,72.512,657.5092298054823,0.42495668091671046,0.0007895594277798254
2975,-120.57600000000001,-60.349500000000006,143.6025,286.912,744.9166910347512,-0.03948836616907959,0.00014513708970089162
2977,-121.28,-60.8135,201.5175,402.624,1134.6139098794326,0.19409986786126937,1.1257583206185173e-06
2978,-121.08800000000001,-60.68300000000001,201.53700000000003,402.81600000000003,498.970094242865,-0.07164300162423648,5.279796661361906e-05
2980,-120.83200000000001,-61.35850000000001,202.9605,403.072,563.3836422222354,-0.09233813439591039,0.0001697594373001336
2984,-121.47200000000001,-10.0,52.0,79.0,1298.7738934257734,0.537915130967585,0.002362120534327661
2985,-120.83200000000001,-62.7625,218.3465,403.072,583.7101163283007,-0.018598260623863674,-0.00012113069054414566
2986,-70.0,-10.0,113.224,222.848,530.3208890427911,-0.045831209599529146,2.572945124049586e-05
2987,-385.79200000000003,-193.263,69.29499999999999,138.112,518.1977629549648,-0.009221365905599677,1.5097548949470627e-05
2988,-121.536,-60.7815,203.5975,402.368,920.6511828969182,0.09117654368208804,-0.00024558777148254773
2990,-120.83200000000001,-65.548,206.14000000000001,403.072,602.0447950855308,-0.04040732873229611,3.5764616124636274e-05
2992,-121.85600000000001,-64.1925,211.80849999999998,402.048,595.3775029771984,0.09892729137000474,-0.000341848709215667
2993,-120.256,-60.385,225.05700000000002,403.648,589.1038284336921,-0.038753873480610164,2.5876902704631108e-05
2994,-121.21600000000001,-60.6405,100.0,200.0,1156.7064974920024,0.6266335928799025,-0.00026680483238947895
2995,-121.47200000000001,-10.0,50.0,100.0,568.350842295579,0.003923196637912183,0.0010384487193373462
2996,-120.83200000000001,-10.0,227.4285,403.072,575.8571414431943,-0.0872819611543059,0.00016986947963543945
2998,-121.85600000000001,-75.43950000000001,212.60750000000002,402.048,559.3924825498619,-0.04111839345945137,4.2758567699160236e-05
3001,-120.83200000000001,-60.32300000000001,217.571,403.072,568.2119560240011,0.012986398487169811,-6.227287078405013e-05
